question_id,strategy,evaluation_k,recall_at_k,precision_at_k,mrr,ndcg_at_k,coverage,latency_ms,total_candidate_budget,vector_candidate_k,graph_candidate_k,rrf_k,weights,reranker,embedding_tag,chunk_size,chunk_overlap
MEAN,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.8,0.55,0.7083333333333333,0.7113147192765459,0.3923809523809524,50.04034000012325,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.8,0.55,0.7916666666666667,0.7532867981913646,0.3923809523809524,48.07980000041425,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.8,0.55,0.7333333333333333,0.7226294385530918,0.3923809523809524,40.136389997496735,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,0.8,0.55,0.7916666666666667,0.7532867981913646,0.3923809523809524,51.64666000055149,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=off,3,0.8,0.55,0.7333333333333333,0.7226294385530918,0.3923809523809524,56.13987500255462,30,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=on,3,0.8,0.55,0.7916666666666667,0.7532867981913646,0.3923809523809524,60.86378999898443,30,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=60/40 rrf=60 reranker=off,3,0.775,0.5333333333333333,0.7166666666666667,0.7113147192765458,0.35023809523809524,45.930060000682715,30,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=60/40 rrf=60 reranker=on,3,0.775,0.5333333333333333,0.6916666666666667,0.6959860394574094,0.35023809523809524,48.11584500275785,30,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=60/40 rrf=30 reranker=off,3,0.775,0.5333333333333333,0.7166666666666667,0.7113147192765458,0.35023809523809524,42.37684000254376,30,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=60/40 rrf=30 reranker=on,3,0.775,0.5333333333333333,0.6916666666666667,0.6959860394574094,0.35023809523809524,43.550049996702,30,,,30,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=def w=45/55 rrf=60 reranker=off,5,0.875,0.4883333333333334,0.7666666666666667,0.7698489951964312,0.4307142857142857,41.05339499656111,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=def w=45/55 rrf=60 reranker=on,5,0.875,0.4883333333333334,0.825,0.8063370095443056,0.4307142857142857,41.68876499752514,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=def w=45/55 rrf=30 reranker=off,5,0.875,0.4883333333333334,0.7666666666666667,0.7698489951964312,0.4307142857142857,41.57402000273578,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=def w=45/55 rrf=30 reranker=on,5,0.875,0.4883333333333334,0.825,0.8063370095443056,0.4307142857142857,42.0225100038806,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=off,5,0.875,0.4883333333333334,0.7666666666666667,0.7698489951964312,0.4307142857142857,46.53305499814451,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=60 reranker=on,5,0.875,0.4883333333333334,0.825,0.8063370095443056,0.4307142857142857,43.14631999877747,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=off,5,0.875,0.4883333333333334,0.7666666666666667,0.7698489951964312,0.4307142857142857,43.64585000439547,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=def w=50/50 rrf=30 reranker=on,5,0.875,0.4883333333333334,0.825,0.8063370095443056,0.4307142857142857,41.06474499712931,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=off,5,0.875,0.4883333333333334,0.7416666666666667,0.7646735101529829,0.4307142857142857,46.03044499526732,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=60 reranker=on,5,0.875,0.4883333333333334,0.8,0.7990362508103506,0.4307142857142857,39.98941999889212,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=30 reranker=off,5,0.875,0.4883333333333334,0.7416666666666667,0.7646735101529829,0.4307142857142857,40.25831500184722,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=def w=60/40 rrf=30 reranker=on,5,0.875,0.4883333333333334,0.8,0.7990362508103506,0.4307142857142857,40.1310849993024,,,,30,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=30 w=45/55 rrf=60 reranker=off,5,0.875,0.44000000000000006,0.7083333333333333,0.7509249376624344,0.4207142857142857,40.28554500400787,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=30 w=45/55 rrf=60 reranker=on,5,0.875,0.44000000000000006,0.7416666666666667,0.7662536174815708,0.4207142857142857,44.03205500275362,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=30 w=45/55 rrf=30 reranker=off,5,0.875,0.44000000000000006,0.7083333333333333,0.7509249376624344,0.4207142857142857,44.638039999699686,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=30 w=45/55 rrf=30 reranker=on,5,0.875,0.44000000000000006,0.7416666666666667,0.7662536174815708,0.4207142857142857,47.36186999944039,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=30 w=50/50 rrf=60 reranker=off,5,0.875,0.44000000000000006,0.7333333333333333,0.7622396569389802,0.4207142857142857,42.30392499885056,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=30 w=50/50 rrf=60 reranker=on,5,0.875,0.44000000000000006,0.7416666666666667,0.7662536174815708,0.4207142857142857,43.352145004610065,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=30 w=50/50 rrf=30 reranker=off,5,0.875,0.44000000000000006,0.7333333333333333,0.7622396569389802,0.4207142857142857,43.93549999949755,30,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=30 w=50/50 rrf=30 reranker=on,5,0.875,0.44000000000000006,0.7416666666666667,0.7662536174815708,0.4207142857142857,48.092055003507994,30,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=30 w=60/40 rrf=60 reranker=off,5,0.875,0.44000000000000006,0.7266666666666667,0.7614413028107344,0.4207142857142857,44.25408999522915,30,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=30 w=60/40 rrf=60 reranker=on,5,0.875,0.44000000000000006,0.7083333333333333,0.7517066908627765,0.4207142857142857,37.908214995695744,30,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=30 w=60/40 rrf=30 reranker=off,5,0.875,0.44000000000000006,0.7291666666666667,0.7627848233008991,0.4207142857142857,35.76720999990357,30,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=5 tc=30 w=60/40 rrf=30 reranker=on,5,0.875,0.44000000000000006,0.7166666666666667,0.7557206514053673,0.4207142857142857,29.76142999395961,30,,,30,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=def w=45/55 rrf=60 reranker=off,8,0.925,0.4621428571428572,0.7738095238095238,0.8009908627661705,0.445,31.54945500282338,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=def w=45/55 rrf=60 reranker=on,8,0.925,0.4621428571428572,0.8071428571428572,0.8205700899663206,0.445,32.44842999702087,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=def w=45/55 rrf=30 reranker=off,8,0.925,0.4621428571428572,0.7738095238095238,0.8009908627661705,0.445,41.41811000445159,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=def w=45/55 rrf=30 reranker=on,8,0.925,0.4621428571428572,0.8071428571428572,0.8205700899663206,0.445,43.314514998928644,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=60 reranker=off,8,0.925,0.4621428571428572,0.7738095238095238,0.8009908627661705,0.445,51.7387600033544,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=60 reranker=on,8,0.925,0.4621428571428572,0.8071428571428572,0.8205700899663206,0.445,40.56224500382086,,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=off,8,0.925,0.4621428571428572,0.7738095238095238,0.8009908627661705,0.445,45.94740499887848,,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=def w=50/50 rrf=30 reranker=on,8,0.925,0.4621428571428572,0.8071428571428572,0.8205700899663206,0.445,49.078339998959564,,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=off,8,0.925,0.4621428571428572,0.7488095238095238,0.7923465835420505,0.445,44.74396999867167,,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=60 reranker=on,8,0.925,0.4621428571428572,0.7821428571428571,0.8132693312323654,0.445,45.54733000259148,,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=off,8,0.925,0.4621428571428572,0.7488095238095238,0.7923465835420505,0.445,41.87608500360511,,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=def w=60/40 rrf=30 reranker=on,8,0.925,0.4621428571428572,0.7821428571428571,0.8132693312323654,0.445,42.57476999628125,,,,30,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=30 w=45/55 rrf=60 reranker=off,8,0.925,0.44625000000000004,0.7154761904761905,0.7720644293827669,0.445,43.56264500092948,30,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=30 w=45/55 rrf=60 reranker=on,8,0.925,0.44625000000000004,0.7238095238095238,0.777017903722914,0.445,42.80861000006553,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=30 w=45/55 rrf=30 reranker=off,8,0.925,0.44625000000000004,0.7154761904761905,0.7720644293827669,0.445,45.32463499635924,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=30 w=45/55 rrf=30 reranker=on,8,0.925,0.44625000000000004,0.7238095238095238,0.777017903722914,0.445,34.42514000053052,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=30 w=50/50 rrf=60 reranker=off,8,0.925,0.44625000000000004,0.7404761904761905,0.7833791486593127,0.445,37.25134499691194,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=30 w=50/50 rrf=60 reranker=on,8,0.925,0.44625000000000004,0.7238095238095238,0.777017903722914,0.445,43.433894994086586,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=30 w=50/50 rrf=30 reranker=off,8,0.925,0.44625000000000004,0.7404761904761905,0.7833791486593127,0.445,40.843850004603155,30,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=30 w=50/50 rrf=30 reranker=on,8,0.925,0.44625000000000004,0.7238095238095238,0.777017903722914,0.445,40.160469998954795,30,,,30,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=30 w=60/40 rrf=60 reranker=off,8,0.925,0.44625000000000004,0.7329166666666667,0.7820329948325061,0.445,41.08960999437841,30,,,60,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=30 w=60/40 rrf=60 reranker=on,8,0.925,0.44625000000000004,0.7145833333333333,0.7745814171722697,0.445,33.57046999881277,30,,,60,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=30 w=60/40 rrf=30 reranker=off,8,0.925,0.44625000000000004,0.7354166666666667,0.7833765153226708,0.445,40.18292999826372,30,,,30,"{'vector': 0.6, 'graph': 0.4}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=8 tc=30 w=60/40 rrf=30 reranker=on,8,0.925,0.44625000000000004,0.7229166666666667,0.7785953777148602,0.445,45.966000005137175,30,,,30,"{'vector': 0.6, 'graph': 0.4}",on,intfloat/multilingual-e5-small,800,100
