question_id,strategy,evaluation_k,recall_at_k,precision_at_k,mrr,ndcg_at_k,coverage,latency_ms,total_candidate_budget,vector_candidate_k,graph_candidate_k,rrf_k,weights,reranker,embedding_tag,chunk_size,chunk_overlap
13,Neo4j (Vector) k=3,3,0.0,0.0,0.0,0.0,0.0,66.92010001279414,9,9,0,,{},off,intfloat/multilingual-e5-small,800,100
14,Neo4j (Vector) k=3,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.4,42.85290002007969,9,9,0,,{},off,intfloat/multilingual-e5-small,800,100
15,Neo4j (Vector) k=3,3,0.0,0.0,0.0,0.0,0.2,68.8598999986425,9,9,0,,{},off,intfloat/multilingual-e5-small,800,100
16,Neo4j (Vector) k=3,3,0.5,0.5,1.0,0.6131471927654584,0.8333333333333334,61.331600008998066,9,9,0,,{},off,intfloat/multilingual-e5-small,800,100
17,Neo4j (Vector) k=3,3,0.0,0.0,0.0,0.0,0.0,37.537399999564514,9,9,0,,{},off,intfloat/multilingual-e5-small,800,100
18,Neo4j (Vector) k=3,3,0.5,1.0,1.0,0.6131471927654584,0.5,47.35940002137795,9,9,0,,{},off,intfloat/multilingual-e5-small,800,100
19,Neo4j (Vector) k=3,3,0.5,0.5,1.0,0.6131471927654584,0.8,60.44080000719987,9,9,0,,{},off,intfloat/multilingual-e5-small,800,100
20,Neo4j (Vector) k=3,3,0.0,0.0,0.0,0.0,0.0,48.37760000373237,9,9,0,,{},off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Vector) k=3,3,0.45,0.6166666666666667,0.725,0.5065735963827291,0.2335714285714286,61.787905007076915,9,9,0,,{},off,intfloat/multilingual-e5-small,800,100
1,Neo4j (Graph) k=3,3,0.5,0.5,1.0,0.6131471927654584,0.2,185.67519998759963,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
2,Neo4j (Graph) k=3,3,0.0,0.0,0.0,0.0,0.2,3.5032999876420945,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
3,Neo4j (Graph) k=3,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.4,3.176400001393631,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
4,Neo4j (Graph) k=3,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.0,3.3946000039577484,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
5,Neo4j (Graph) k=3,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.16666666666666666,3.1251000182237476,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
6,Neo4j (Graph) k=3,3,0.5,0.5,1.0,0.6131471927654584,0.6,3.6484999873209745,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
7,Neo4j (Graph) k=3,3,1.0,1.0,1.0,1.0,0.2,3.864600002998486,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
8,Neo4j (Graph) k=3,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,3.2248000206891447,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
9,Neo4j (Graph) k=3,3,0.0,0.0,0.0,0.0,0.16666666666666666,7.060700008878484,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
10,Neo4j (Graph) k=3,3,1.0,1.0,1.0,1.0,0.0,3.824500017799437,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
11,Neo4j (Graph) k=3,3,1.0,0.6666666666666666,1.0,1.0,0.8,3.776900004595518,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
12,Neo4j (Graph) k=3,3,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,2.948700013803318,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
13,Neo4j (Graph) k=3,3,0.0,0.0,0.0,0.0,0.14285714285714285,23.87010000529699,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
14,Neo4j (Graph) k=3,3,1.0,1.0,1.0,1.0,0.4,3.629400016507134,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
15,Neo4j (Graph) k=3,3,0.0,0.0,0.0,0.0,0.2,33.901300019351766,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
16,Neo4j (Graph) k=3,3,1.0,0.6666666666666666,1.0,1.0,1.0,3.4113999863620847,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
17,Neo4j (Graph) k=3,3,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,2.6131999911740422,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
18,Neo4j (Graph) k=3,3,1.0,0.6666666666666666,1.0,1.0,1.0,3.4248000010848045,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
19,Neo4j (Graph) k=3,3,1.0,0.6666666666666666,1.0,1.0,0.8,2.1115000126883388,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
20,Neo4j (Graph) k=3,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.5,3.6841999972239137,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Graph) k=3,3,0.675,0.5166666666666666,0.7666666666666667,0.6799301972870468,0.4207142857142857,15.193460004229564,9,0,9,,{},off,intfloat/multilingual-e5-small,800,100
1,Chroma (Vector) k=5,5,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,95.00390000175685,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
2,Chroma (Vector) k=5,5,1.0,1.0,1.0,1.0,0.0,52.021200011949986,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
3,Chroma (Vector) k=5,5,0.5,1.0,1.0,0.6131471927654584,0.0,33.136899990495294,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
4,Chroma (Vector) k=5,5,0.5,0.5,0.5,0.38685280723454163,0.0,43.76780000166036,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
5,Chroma (Vector) k=5,5,1.0,1.0,1.0,1.0,0.0,33.350000012433156,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
6,Chroma (Vector) k=5,5,0.5,1.0,1.0,0.6131471927654584,0.2,49.03360002208501,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
7,Chroma (Vector) k=5,5,0.5,1.0,1.0,0.6131471927654584,0.2,34.55740000936203,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
8,Chroma (Vector) k=5,5,1.0,1.0,1.0,1.0,0.4,54.40850000013597,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
9,Chroma (Vector) k=5,5,0.5,1.0,1.0,0.6131471927654584,0.16666666666666666,38.94549998221919,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
10,Chroma (Vector) k=5,5,0.5,1.0,1.0,0.6131471927654584,0.0,47.803099994780496,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
11,Chroma (Vector) k=5,5,0.0,0.0,0.0,0.0,0.4,45.82629998913035,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
12,Chroma (Vector) k=5,5,1.0,1.0,1.0,1.0,0.5714285714285714,39.99469999689609,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
13,Chroma (Vector) k=5,5,0.0,0.0,0.0,0.0,0.0,53.6642000079155,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
14,Chroma (Vector) k=5,5,0.5,0.3333333333333333,1.0,0.6131471927654584,0.4,42.451000015717,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
15,Chroma (Vector) k=5,5,0.0,0.0,0.0,0.0,0.2,53.41009999392554,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
16,Chroma (Vector) k=5,5,0.5,0.5,1.0,0.6131471927654584,0.8333333333333334,58.99259998113848,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
17,Chroma (Vector) k=5,5,0.0,0.0,0.0,0.0,0.0,66.11580000026152,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
18,Chroma (Vector) k=5,5,0.5,1.0,1.0,0.6131471927654584,0.5,55.0931999750901,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
19,Chroma (Vector) k=5,5,0.5,0.5,1.0,0.6131471927654584,0.8,48.352699988754466,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
20,Chroma (Vector) k=5,5,0.0,0.0,0.0,0.0,0.0,40.59599997708574,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
MEAN,Chroma (Vector) k=5,5,0.5,0.625,0.725,0.5412449165635926,0.2435714285714286,49.326224997639656,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
1,Neo4j (Vector) k=5,5,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,51.69670001487248,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
2,Neo4j (Vector) k=5,5,1.0,1.0,1.0,1.0,0.0,53.525199997238815,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
3,Neo4j (Vector) k=5,5,0.5,1.0,1.0,0.6131471927654584,0.0,38.60070000519045,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
4,Neo4j (Vector) k=5,5,0.5,0.5,0.5,0.38685280723454163,0.0,47.58209999999963,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
5,Neo4j (Vector) k=5,5,1.0,1.0,1.0,1.0,0.0,43.75589999835938,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
6,Neo4j (Vector) k=5,5,0.5,1.0,1.0,0.6131471927654584,0.2,44.76389999035746,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
7,Neo4j (Vector) k=5,5,0.5,1.0,1.0,0.6131471927654584,0.2,34.43689999403432,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
8,Neo4j (Vector) k=5,5,1.0,1.0,1.0,1.0,0.4,40.46700001345016,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
9,Neo4j (Vector) k=5,5,0.5,1.0,1.0,0.6131471927654584,0.16666666666666666,33.77370000816882,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
10,Neo4j (Vector) k=5,5,0.5,1.0,1.0,0.6131471927654584,0.0,56.81309997453354,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
11,Neo4j (Vector) k=5,5,0.0,0.0,0.0,0.0,0.4,37.89090001373552,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
12,Neo4j (Vector) k=5,5,1.0,1.0,1.0,1.0,0.5714285714285714,31.001900002593175,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
13,Neo4j (Vector) k=5,5,0.0,0.0,0.0,0.0,0.0,46.792600012850016,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
14,Neo4j (Vector) k=5,5,0.5,0.3333333333333333,1.0,0.6131471927654584,0.4,33.575300010852516,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
15,Neo4j (Vector) k=5,5,0.0,0.0,0.0,0.0,0.2,49.708600010490045,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
16,Neo4j (Vector) k=5,5,0.5,0.5,1.0,0.6131471927654584,0.8333333333333334,45.686199999181554,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
17,Neo4j (Vector) k=5,5,0.0,0.0,0.0,0.0,0.0,38.715100003173575,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
18,Neo4j (Vector) k=5,5,0.5,1.0,1.0,0.6131471927654584,0.5,52.0760000217706,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
19,Neo4j (Vector) k=5,5,0.5,0.5,1.0,0.6131471927654584,0.8,44.35320000629872,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
20,Neo4j (Vector) k=5,5,0.0,0.0,0.0,0.0,0.0,32.34469998278655,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Vector) k=5,5,0.5,0.625,0.725,0.5412449165635926,0.2435714285714286,42.877985002996866,15,15,0,,{},off,intfloat/multilingual-e5-small,800,100
1,Neo4j (Graph) k=5,5,0.5,0.5,1.0,0.6131471927654584,0.2,3.452600009040907,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
2,Neo4j (Graph) k=5,5,0.0,0.0,0.0,0.0,0.2,3.202299994882196,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
3,Neo4j (Graph) k=5,5,0.5,0.2,1.0,0.6131471927654584,0.6,3.3190000103786588,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
4,Neo4j (Graph) k=5,5,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.0,2.7808000158984214,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
5,Neo4j (Graph) k=5,5,0.5,0.25,1.0,0.6131471927654584,0.16666666666666666,2.995100017869845,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
6,Neo4j (Graph) k=5,5,0.5,0.5,1.0,0.6131471927654584,0.6,3.502899984596297,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
7,Neo4j (Graph) k=5,5,1.0,1.0,1.0,1.0,0.2,3.6832999903708696,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
8,Neo4j (Graph) k=5,5,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,3.9760000072419643,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
9,Neo4j (Graph) k=5,5,0.0,0.0,0.0,0.0,0.16666666666666666,4.634900018572807,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
10,Neo4j (Graph) k=5,5,1.0,1.0,1.0,1.0,0.0,3.258800017647445,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
11,Neo4j (Graph) k=5,5,1.0,0.6666666666666666,1.0,1.0,0.8,4.0895999991334975,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
12,Neo4j (Graph) k=5,5,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,3.13510000705719,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
13,Neo4j (Graph) k=5,5,0.0,0.0,0.0,0.0,0.14285714285714285,4.277600004570559,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
14,Neo4j (Graph) k=5,5,1.0,1.0,1.0,1.0,0.4,4.283199989004061,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
15,Neo4j (Graph) k=5,5,0.0,0.0,0.0,0.0,0.2,2.9249000072013587,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
16,Neo4j (Graph) k=5,5,1.0,0.5,1.0,1.0,1.0,4.504300013650209,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
17,Neo4j (Graph) k=5,5,1.0,0.5,1.0,1.0,0.6666666666666666,2.674699993804097,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
18,Neo4j (Graph) k=5,5,1.0,0.4,1.0,1.0,1.0,3.2444000244140625,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
19,Neo4j (Graph) k=5,5,1.0,0.5,1.0,1.0,0.8,2.747100021224469,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
20,Neo4j (Graph) k=5,5,1.0,0.5,1.0,0.9197207891481876,0.5,3.974000021116808,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Graph) k=5,5,0.675,0.45916666666666667,0.7666666666666667,0.6799301972870468,0.4307142857142857,3.533030007383786,15,0,15,,{},off,intfloat/multilingual-e5-small,800,100
1,Chroma (Vector) k=8,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,61.8079999985639,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
2,Chroma (Vector) k=8,8,1.0,1.0,1.0,1.0,0.0,50.78749998938292,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
3,Chroma (Vector) k=8,8,0.5,1.0,1.0,0.6131471927654584,0.0,35.11689999140799,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
4,Chroma (Vector) k=8,8,0.5,0.5,0.5,0.38685280723454163,0.0,49.18529998394661,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
5,Chroma (Vector) k=8,8,1.0,1.0,1.0,1.0,0.0,32.69900000304915,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
6,Chroma (Vector) k=8,8,0.5,1.0,1.0,0.6131471927654584,0.2,33.0312000005506,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
7,Chroma (Vector) k=8,8,1.0,1.0,1.0,1.0,0.2,62.88939999649301,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
8,Chroma (Vector) k=8,8,1.0,1.0,1.0,1.0,0.4,41.703499999130145,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
9,Chroma (Vector) k=8,8,0.5,1.0,1.0,0.6131471927654584,0.16666666666666666,30.742700007976964,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
10,Chroma (Vector) k=8,8,0.5,1.0,1.0,0.6131471927654584,0.0,32.18149999156594,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
11,Chroma (Vector) k=8,8,0.5,0.25,0.25,0.2640681225725909,0.6,37.73769998224452,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
12,Chroma (Vector) k=8,8,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,48.71219999040477,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
13,Chroma (Vector) k=8,8,0.0,0.0,0.0,0.0,0.0,39.73080002469942,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
14,Chroma (Vector) k=8,8,0.5,0.3333333333333333,1.0,0.6131471927654584,0.4,28.83799999835901,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
15,Chroma (Vector) k=8,8,0.0,0.0,0.0,0.0,0.2,62.011699978029355,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
16,Chroma (Vector) k=8,8,0.5,0.5,1.0,0.6131471927654584,0.8333333333333334,47.37470002146438,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
17,Chroma (Vector) k=8,8,0.5,0.5,0.5,0.38685280723454163,0.3333333333333333,40.420499979518354,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
18,Chroma (Vector) k=8,8,0.5,0.5,1.0,0.6131471927654584,0.5,51.2897000007797,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
19,Chroma (Vector) k=8,8,0.5,0.3333333333333333,1.0,0.6131471927654584,0.8,47.39839999820106,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
20,Chroma (Vector) k=8,8,0.5,0.5,0.5,0.38685280723454163,0.0,45.496300008380786,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
MEAN,Chroma (Vector) k=8,8,0.6,0.6375,0.7875,0.6124762437774035,0.2702380952380953,43.95774999720743,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
1,Neo4j (Vector) k=8,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,70.84480000776239,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
2,Neo4j (Vector) k=8,8,1.0,1.0,1.0,1.0,0.0,59.528499987209216,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
3,Neo4j (Vector) k=8,8,0.5,1.0,1.0,0.6131471927654584,0.0,46.0472000122536,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
4,Neo4j (Vector) k=8,8,0.5,0.5,0.5,0.38685280723454163,0.0,40.38890000083484,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
5,Neo4j (Vector) k=8,8,1.0,1.0,1.0,1.0,0.0,43.657499976688996,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
6,Neo4j (Vector) k=8,8,0.5,1.0,1.0,0.6131471927654584,0.2,45.82189998473041,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
7,Neo4j (Vector) k=8,8,1.0,1.0,1.0,1.0,0.2,39.835300005506724,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
8,Neo4j (Vector) k=8,8,1.0,1.0,1.0,1.0,0.4,54.114700003992766,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
9,Neo4j (Vector) k=8,8,0.5,1.0,1.0,0.6131471927654584,0.16666666666666666,43.099100003018975,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
10,Neo4j (Vector) k=8,8,0.5,1.0,1.0,0.6131471927654584,0.0,53.316199977416545,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
11,Neo4j (Vector) k=8,8,0.5,0.25,0.25,0.2640681225725909,0.6,52.36140001215972,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
12,Neo4j (Vector) k=8,8,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,39.3037999747321,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
13,Neo4j (Vector) k=8,8,0.0,0.0,0.0,0.0,0.0,55.196600005729124,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
14,Neo4j (Vector) k=8,8,0.5,0.3333333333333333,1.0,0.6131471927654584,0.4,46.09409999102354,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
15,Neo4j (Vector) k=8,8,0.0,0.0,0.0,0.0,0.2,52.00090000289492,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
16,Neo4j (Vector) k=8,8,0.5,0.5,1.0,0.6131471927654584,0.8333333333333334,64.29509998997673,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
17,Neo4j (Vector) k=8,8,0.0,0.0,0.0,0.0,0.0,42.5163000181783,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
18,Neo4j (Vector) k=8,8,0.5,0.5,1.0,0.6131471927654584,0.5,51.98770001879893,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
19,Neo4j (Vector) k=8,8,0.5,0.3333333333333333,1.0,0.6131471927654584,0.8,45.02729998785071,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
20,Neo4j (Vector) k=8,8,0.5,0.5,0.5,0.38685280723454163,0.0,44.68519997317344,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Vector) k=8,8,0.575,0.6125,0.7625,0.5931336034156764,0.25357142857142856,49.5061249966966,24,24,0,,{},off,intfloat/multilingual-e5-small,800,100
1,Neo4j (Graph) k=8,8,0.5,0.5,1.0,0.6131471927654584,0.2,3.8395000156015158,24,0,24,,{},off,intfloat/multilingual-e5-small,800,100
2,Neo4j (Graph) k=8,8,0.0,0.0,0.0,0.0,0.2,3.9726000104565173,24,0,24,,{},off,intfloat/multilingual-e5-small,800,100
